Jahr,Monat,Tag,Wochentag,Temperatur(C),Niederschlag(mm/Tag),Bewoelkung(Achtel)
2000,1,1,Sa,3.6,0,3
2000,1,2,So,4.8,0,7
2000,1,3,Mo,4.6,0,3
2000,1,4,Di,6.2,0,3
2000,1,5,Mi,8.1,0.2,3
2000,1,6,Do,6.9,0,3
2000,1,7,Fr,3.4,0,6
2000,1,8,Sa,2.4,0,6
2000,1,9,So,5.5,0.5,6
2000,1,10,Mo,5.1,1.8,7
2000,1,11,Di,4.9,0,8
2000,1,12,Mi,4.7,0,4
2000,1,13,Do,3.3,0,1
2000,1,14,Fr,2.8,0,3
2000,1,15,Sa,0.8,0,3
2000,1,16,So,0.3,0,6
2000,1,17,Mo,2.3,0,2
2000,1,18,Di,4.6,0,4
2000,1,19,Mi,4.2,0,1
2000,1,20,Do,2.3,0,1
2000,1,21,Fr,2.5,0,6
2000,1,22,Sa,1.7,2,5
2000,1,23,So,2.2,1.4,7
2000,1,24,Mo,0.2,0,4
2000,1,25,Di,-3.6,0,7
2000,1,26,Mi,-3.8,0,8
2000,1,27,Do,-3.3,0,4
2000,1,28,Fr,-0.9,0,3
2000,1,29,Sa,3.9,5.5,3
2000,1,30,So,9.2,7.8,5
2000,1,31,Mo,10,0,1
2000,2,1,Di,8.2,0,1
2000,2,2,Mi,8.6,6.8,6
2000,2,3,Do,8.2,0.1,2
2000,2,4,Fr,5.9,0,0
2000,2,5,Sa,7.7,0,0
2000,2,6,So,10.1,0,1
2000,2,7,Mo,9.6,0.4,7
2000,2,8,Di,9,23.5,6
2000,2,9,Mi,6.7,0.1,5
2000,2,10,Do,7.1,0.3,3
2000,2,11,Fr,7,8.7,7
2000,2,12,Sa,6.3,0,6
2000,2,13,So,5.3,1.4,5
2000,2,14,Mo,5,0,6
2000,2,15,Di,10.6,3.5,6
2000,2,16,Mi,6.5,13,6
2000,2,17,Do,2.7,1.1,5
2000,2,18,Fr,3.1,5.7,7
2000,2,19,Sa,7.4,1.5,6
2000,2,20,So,4,0,5
2000,2,21,Mo,3.9,0,2
2000,2,22,Di,4.5,0,1
2000,2,23,Mi,5.5,0,1
2000,2,24,Do,5.7,0,3
2000,2,25,Fr,11.5,0,4
2000,2,26,Sa,10.8,0,1
2000,2,27,So,12.3,0,0
2000,2,28,Mo,15,0,3
2000,2,29,Di,9.2,17.8,6
2000,3,1,Mi,8.4,21.8,6
2000,3,2,Do,6.5,0.5,3
2000,3,3,Fr,9.2,0,3
2000,3,4,Sa,7.6,8.5,4
2000,3,5,So,5,0,0
2000,3,6,Mo,7.6,0,0
2000,3,7,Di,13.3,0,1
2000,3,8,Mi,12,0,3
2000,3,9,Do,16.1,0,1
2000,3,10,Fr,14.6,0,1
2000,3,11,Sa,17,0,1
2000,3,12,So,13.1,0,1
2000,3,13,Mo,12.4,0,1
2000,3,14,Di,15.8,1.1,3
2000,3,15,Mi,8.9,4.5,3
2000,3,16,Do,9.5,0,2
2000,3,17,Fr,12.4,0,2
2000,3,18,Sa,11.6,0,5
2000,3,19,So,10,0,4
2000,3,20,Mo,8.5,0,0
2000,3,21,Di,10.6,0,0
2000,3,22,Mi,13.6,0,0
2000,3,23,Do,11.8,0,2
2000,3,24,Fr,10.3,2.7,5
2000,3,25,Sa,13.2,0,2
2000,3,26,So,7,7.8,4
2000,3,27,Mo,7.8,1,5
2000,3,28,Di,6.9,0,5
2000,3,29,Mi,4.4,6.7,6
2000,3,30,Do,7.6,0.1,4
2000,3,31,Fr,10.5,0.7,4
2000,4,1,Sa,9,0.6,4
2000,4,2,So,11,0.8,2
2000,4,3,Mo,13.7,0.8,2
2000,4,4,Di,15,1.7,3
2000,4,5,Mi,9.9,1,5
2000,4,6,Do,8.9,0,6
2000,4,7,Fr,9.5,0,1
2000,4,8,Sa,12.5,0,0
2000,4,9,So,10.3,0.3,3
2000,4,10,Mo,15,0,3
2000,4,11,Di,12,7.3,7
2000,4,12,Mi,9.1,5.3,6
2000,4,13,Do,12.7,16.4,4
2000,4,14,Fr,18.1,0,2
2000,4,15,Sa,13.1,3.9,4
2000,4,16,So,10.3,5.5,2
2000,4,17,Mo,10.2,10.6,4
2000,4,18,Di,12.6,0,2
2000,4,19,Mi,13.3,0,3
2000,4,20,Do,16.2,0,1
2000,4,21,Fr,20.5,0,1
2000,4,22,Sa,22,0,2
2000,4,23,So,13.8,17.5,3
2000,4,24,Mo,12.9,4,3
2000,4,25,Di,15.6,0,1
2000,4,26,Mi,20.4,0,1
2000,4,27,Do,18.4,0,6
2000,4,28,Fr,12.8,0.3,6
2000,4,29,Sa,14.1,3.4,4
2000,4,30,So,19.2,0,1
2000,5,1,Mo,20.5,0,1
2000,5,2,Di,21.3,0,1
2000,5,3,Mi,20.4,12.3,3
2000,5,4,Do,20.4,2.1,2
2000,5,5,Fr,19.8,4.4,2
2000,5,6,Sa,16.2,1.3,1
2000,5,7,So,20.6,0.8,1
2000,5,8,Mo,21.5,0,1
2000,5,9,Di,22.5,0.8,2
2000,5,10,Mi,24,0.1,2
2000,5,11,Do,25.3,5.2,3
2000,5,12,Fr,21.2,0,2
2000,5,13,Sa,21.5,0,1
2000,5,14,So,21.3,0,3
2000,5,15,Mo,25.5,0,0
2000,5,16,Di,27.3,0,1
2000,5,17,Mi,20.9,3.1,3
2000,5,18,Do,18.1,1.4,4
2000,5,19,Fr,17.7,0,5
2000,5,20,Sa,17.3,0,1
2000,5,21,So,20.1,0.1,2
2000,5,22,Mo,17.7,0,3
2000,5,23,Di,18.7,0,2
2000,5,24,Mi,23.9,0,1
2000,5,25,Do,19.5,0,3
2000,5,26,Fr,23.7,3,3
2000,5,27,Sa,14.2,10.5,3
2000,5,28,So,17,5.3,5
2000,5,29,Mo,17.3,0,3
2000,5,30,Di,15.6,1.9,5
2000,5,31,Mi,18.6,0.4,3
2000,6,1,Do,22,0,0
2000,6,2,Fr,25.8,0,1
2000,6,3,Sa,28.4,0.4,1
2000,6,4,So,26.9,0,1
2000,6,5,Mo,23.9,3.5,2
2000,6,6,Di,15.1,3.5,7
2000,6,7,Mi,20.3,0,1
2000,6,8,Do,22,0,0
2000,6,9,Fr,28.1,0.2,2
2000,6,10,Sa,26.1,2.1,2
2000,6,11,So,22.2,4.4,4
2000,6,12,Mo,21.5,0,6
2000,6,13,Di,24.2,0,3
2000,6,14,Mi,25.3,0.7,3
2000,6,15,Do,26.5,0,1
2000,6,16,Fr,24.5,0,1
2000,6,17,Sa,23.4,0,0
2000,6,18,So,25,0,1
2000,6,19,Mo,29.3,0,0
2000,6,20,Di,29.9,0,1
2000,6,21,Mi,29.8,0,1
2000,6,22,Do,27.2,0,3
2000,6,23,Fr,22,0,4
2000,6,24,Sa,18.4,0,3
2000,6,25,So,18.2,0,4
2000,6,26,Mo,21.1,0,1
2000,6,27,Di,22.1,0,2
2000,6,28,Mi,20.7,8.3,4
2000,6,29,Do,23.4,0,1
2000,6,30,Fr,24.5,0,1
2000,7,1,Sa,28.2,0,2
2000,7,2,So,29.6,0,1
2000,7,3,Mo,23.9,18.6,3
2000,7,4,Di,23.7,13.8,5
2000,7,5,Mi,24.9,0,1
2000,7,6,Do,25.8,0,2
2000,7,7,Fr,27.8,0,3
2000,7,8,Sa,17.4,0,4
2000,7,9,So,16.8,0,6
2000,7,10,Mo,17.2,36.7,5
2000,7,11,Di,16.5,1,6
2000,7,12,Mi,14.9,2.1,5
2000,7,13,Do,19,0.8,2
2000,7,14,Fr,15.4,22.2,6
2000,7,15,Sa,14.5,1.9,4
2000,7,16,So,15.5,3.9,3
2000,7,17,Mo,19.4,0,1
2000,7,18,Di,21.8,0,2
2000,7,19,Mi,22.6,0,1
2000,7,20,Do,22.1,0,2
2000,7,21,Fr,23.9,0,0
2000,7,22,Sa,25.6,0,1
2000,7,23,So,25.5,0,2
2000,7,24,Mo,22.7,0.2,2
2000,7,25,Di,24.5,6.6,2
2000,7,26,Mi,22.8,2.7,3
2000,7,27,Do,25.1,2.7,1
2000,7,28,Fr,21,6.5,5
2000,7,29,Sa,20.9,0.9,3
2000,7,30,So,21.6,0,1
2000,7,31,Mo,23.6,0,0
2000,8,1,Di,29.3,0,1
2000,8,2,Mi,23.1,0.8,3
2000,8,3,Do,18.1,0.4,3
2000,8,4,Fr,21.4,0,2
2000,8,5,Sa,18.6,11,4
2000,8,6,So,20.6,6.5,4
2000,8,7,Mo,24,0.1,1
2000,8,8,Di,24.1,0,1
2000,8,9,Mi,25.2,0,1
2000,8,10,Do,28.6,0,1
2000,8,11,Fr,28.5,0,1
2000,8,12,Sa,28.8,0,1
2000,8,13,So,28.1,0,1
2000,8,14,Mo,28.9,0,1
2000,8,15,Di,28,0,2
2000,8,16,Mi,29.9,0,1
2000,8,17,Do,27.2,1.4,2
2000,8,18,Fr,26.2,0,2
2000,8,19,Sa,31.2,0,2
2000,8,20,So,30.9,0,1
2000,8,21,Mo,21.8,32.8,3
2000,8,22,Di,21.6,0,2
2000,8,23,Mi,24.5,0,0
2000,8,24,Do,27,0,0
2000,8,25,Fr,27.2,0,0
2000,8,26,Sa,27.2,0,1
2000,8,27,So,19.3,10.8,3
2000,8,28,Mo,22.2,0,1
2000,8,29,Di,22.4,0,1
2000,8,30,Mi,16.8,33.6,4
2000,8,31,Do,18.6,11.8,4
2000,9,1,Fr,22.6,0,2
2000,9,2,Sa,18.3,2,5
2000,9,3,So,15.1,6.8,4
2000,9,4,Mo,17.6,0,2
2000,9,5,Di,18.9,0,0
2000,9,6,Mi,20.4,0,2
2000,9,7,Do,19.8,0.1,3
2000,9,8,Fr,19.8,0,0
2000,9,9,Sa,21.9,0,0
2000,9,10,So,23.6,0,0
2000,9,11,Mo,24,0,1
2000,9,12,Di,25.4,0,1
2000,9,13,Mi,25.5,0,2
2000,9,14,Do,26.2,0,1
2000,9,15,Fr,28.3,0,1
2000,9,16,Sa,19.3,0,3
2000,9,17,So,19.4,0,1
2000,9,18,Mo,19.4,0,1
2000,9,19,Di,21.1,13.7,2
2000,9,20,Mi,14.4,54.2,4
2000,9,21,Do,17.4,2.6,3
2000,9,22,Fr,19.2,0,2
2000,9,23,Sa,18.8,0,0
2000,9,24,So,20.4,0,1
2000,9,25,Mo,21.5,0,2
2000,9,26,Di,22.5,0,1
2000,9,27,Mi,21.5,0,2
2000,9,28,Do,23.9,0,1
2000,9,29,Fr,20,1.1,3
2000,9,30,Sa,15,24.9,6
2000,10,1,So,17.9,0,5
2000,10,2,Mo,14.8,0.6,5
2000,10,3,Di,16,0.3,5
2000,10,4,Mi,16,0,4
2000,10,5,Do,15.4,1,5
2000,10,6,Fr,14.3,0,3
2000,10,7,Sa,12.4,0,2
2000,10,8,So,12.5,3.9,2
2000,10,9,Mo,15.7,0.9,3
2000,10,10,Di,12.3,20.9,4
2000,10,11,Mi,11.8,26.8,5
2000,10,12,Do,13,22.2,4
2000,10,13,Fr,11.5,15.3,5
2000,10,14,Sa,14.7,0.4,6
2000,10,15,So,16.6,10.2,6
2000,10,16,Mo,15.4,0.2,2
2000,10,17,Di,15.1,0.8,3
2000,10,18,Mi,15.4,0,2
2000,10,19,Do,14.1,0,2
2000,10,20,Fr,13.6,0,2
2000,10,21,Sa,14.1,0,4
2000,10,22,So,13.2,0,4
2000,10,23,Mo,12.8,0,5
2000,10,24,Di,16.9,0.1,3
2000,10,25,Mi,19.3,0,1
2000,10,26,Do,14.4,6.9,4
2000,10,27,Fr,15.8,0,2
2000,10,28,Sa,15,0,0
2000,10,29,So,12.3,1.8,3
2000,10,30,Mo,17.4,0,2
2000,10,31,Di,9.6,17.7,4
2000,11,1,Mi,12.9,0.5,4
2000,11,2,Do,10.1,1.2,5
2000,11,3,Fr,10.1,19.6,4
2000,11,4,Sa,10.2,1,4
2000,11,5,So,9.2,0,2
2000,11,6,Mo,9.3,25.3,5
2000,11,7,Di,10.6,0.8,7
2000,11,8,Mi,10.2,2.3,5
2000,11,9,Do,9.7,0.5,6
2000,11,10,Fr,9.8,0.3,3
2000,11,11,Sa,9.4,0,1
2000,11,12,So,9.4,0,2
2000,11,13,Mo,12.4,12.5,3
2000,11,14,Di,7.4,16.4,4
2000,11,15,Mi,8.5,0,2
2000,11,16,Do,6.2,0.3,6
2000,11,17,Fr,6.1,3.8,4
2000,11,18,Sa,6.3,0,1
2000,11,19,So,6.5,6.2,5
2000,11,20,Mo,7.3,11,6
2000,11,21,Di,8.8,4.1,3
2000,11,22,Mi,10.3,2.9,6
2000,11,23,Do,9.2,16.9,6
2000,11,24,Fr,8,2.7,4
2000,11,25,Sa,8.2,9.9,2
2000,11,26,So,8.8,7.4,6
2000,11,27,Mo,7.7,1,6
2000,11,28,Di,10.3,1.1,8
2000,11,29,Mi,7.5,1,0
2000,11,30,Do,7.6,0.5,0
2000,12,1,Fr,5.9,2.6,7
2000,12,2,Sa,9.7,2.8,7
2000,12,3,So,10.1,1.2,5
2000,12,4,Mo,7,0.3,2
2000,12,5,Di,6.1,0.9,0
2000,12,6,Mi,6.8,10.2,8
2000,12,7,Do,8.2,4.3,8
2000,12,8,Fr,11.7,11.7,5
2000,12,9,Sa,11,3.4,3
2000,12,10,So,8.4,2.8,3
2000,12,11,Mo,10.6,0,2
2000,12,12,Di,10.8,0,4
2000,12,13,Mi,12.7,0,6
2000,12,14,Do,9.3,0.6,6
2000,12,15,Fr,6.7,1.3,7
2000,12,16,Sa,6,0.3,5
2000,12,17,So,7.4,0,4
2000,12,18,Mo,7,0,4
2000,12,19,Di,9.1,0,2
2000,12,20,Mi,5.6,0,5
2000,12,21,Do,4.7,0,8
2000,12,22,Fr,4,0,8
2000,12,23,Sa,3,0.1,4
2000,12,24,So,1.6,7.2,7
2000,12,25,Mo,5.2,8.1,7
2000,12,26,Di,5.1,6.8,7
2000,12,27,Mi,6.1,2,6
2000,12,28,Do,5.9,1.1,4
2000,12,29,Fr,5,0.1,4
2000,12,30,Sa,4.3,0.1,4
2000,12,31,So,1.9,0,1
2001,1,1,Mo,0.6,0.8,3
2001,1,2,Di,5,42.5,7
2001,1,3,Mi,9.3,0.1,4
2001,1,4,Do,6.2,9.6,6
2001,1,5,Fr,7.7,7,6
2001,1,6,Sa,6.8,30.4,6
2001,1,7,So,4.8,1.9,7
2001,1,8,Mo,5.6,0,6
2001,1,9,Di,3.8,0,1
2001,1,10,Mi,5.3,0,3
2001,1,11,Do,6.9,0.8,4
2001,1,12,Fr,6.1,4.8,8
2001,1,13,Sa,1,0,8
2001,1,14,So,-0.5,0,8
2001,1,15,Mo,0,0,8
2001,1,16,Di,1.2,0,5
2001,1,17,Mi,1.4,0.7,6
2001,1,18,Do,2.6,0,7
2001,1,19,Fr,1.2,7.5,6
2001,1,20,Sa,5,0,6
2001,1,21,So,4.7,0,3
2001,1,22,Mo,7.5,0,3
2001,1,23,Di,10.7,6.3,3
2001,1,24,Mi,9.1,18.5,3
2001,1,25,Do,4.5,10.8,7
2001,1,26,Fr,8.3,0.4,4
2001,1,27,Sa,7.2,4.3,4
2001,1,28,So,3.9,0,3
2001,1,29,Mo,5.4,0,5
2001,1,30,Di,5.1,0,3
2001,1,31,Mi,3,0,3
2001,2,1,Do,3.2,0,1
2001,2,2,Fr,0.8,0,4
2001,2,3,Sa,7.4,21.6,6
2001,2,4,So,11.1,4.2,4
2001,2,5,Mo,10.8,2.4,4
2001,2,6,Di,13.1,0,5
2001,2,7,Mi,11.8,0,8
2001,2,8,Do,15.4,6.6,7
2001,2,9,Fr,8,0.5,4
2001,2,10,Sa,6.8,0,0
2001,2,11,So,7.6,0,0
2001,2,12,Mo,10.2,0,1
2001,2,13,Di,6.5,7.9,6
2001,2,14,Mi,6.7,0,8
2001,2,15,Do,6.8,0,4
2001,2,16,Fr,9.9,0,0
2001,2,17,Sa,6.4,0,6
2001,2,18,So,5.8,0,7
2001,2,19,Mo,6.2,0,2
2001,2,20,Di,7.7,0,1
2001,2,21,Mi,6.3,0,2
2001,2,22,Do,10.7,0,6
2001,2,23,Fr,7.8,1,6
2001,2,24,Sa,3.9,0,4
2001,2,25,So,2.4,0,3
2001,2,26,Mo,2.4,0,1
2001,2,27,Di,4.1,0,3
2001,2,28,Mi,5.7,0,5
2001,3,1,Do,2.7,6.5,6
2001,3,2,Fr,3.3,23.2,3
2001,3,3,Sa,11.1,9.8,4
2001,3,4,So,7.5,29.1,6
2001,3,5,Mo,8.7,0.8,6
2001,3,6,Di,9.4,0.2,3
2001,3,7,Mi,11.3,1.9,3
2001,3,8,Do,9.3,60.9,7
2001,3,9,Fr,12.1,0.8,3
2001,3,10,Sa,10.6,12.4,6
2001,3,11,So,12.1,4.5,5
2001,3,12,Mo,11.8,32.3,6
2001,3,13,Di,9,2.3,7
2001,3,14,Mi,8.6,3.1,6
2001,3,15,Do,14.2,1.6,4
2001,3,16,Fr,14,1.4,3
2001,3,17,Sa,9.2,26.8,6
2001,3,18,So,11,0.4,3
2001,3,19,Mo,10.8,0.7,5
2001,3,20,Di,9.9,5.8,5
2001,3,21,Mi,13.1,18.9,6
2001,3,22,Do,16,2.2,4
2001,3,23,Fr,21.3,0,4
2001,3,24,Sa,15.6,1.6,4
2001,3,25,So,15.1,7.9,5
2001,3,26,Mo,11.2,0.1,5
2001,3,27,Di,14,0,2
2001,3,28,Mi,15.1,3,5
2001,3,29,Do,6.5,23.1,5
2001,3,30,Fr,8.1,0.8,4
2001,3,31,Sa,11.6,0,1
2001,4,1,So,14.5,0,0
2001,4,2,Mo,19.5,0,0
2001,4,3,Di,14.4,0,4
2001,4,4,Mi,11.2,15.7,6
2001,4,5,Do,11.4,1.6,4
2001,4,6,Fr,15.4,15,4
2001,4,7,Sa,11.1,18.8,5
2001,4,8,So,8.8,5.8,5
2001,4,9,Mo,8.9,1.9,4
2001,4,10,Di,9.4,4.7,7
2001,4,11,Mi,8.6,3,6
2001,4,12,Do,11.9,0,4
2001,4,13,Fr,10.6,0,1
2001,4,14,Sa,7.3,0,2
2001,4,15,So,5.9,2.3,5
2001,4,16,Mo,9.5,2.1,6
2001,4,17,Di,10.7,0,1
2001,4,18,Mi,9.8,1.6,6
2001,4,19,Do,7,2.5,5
2001,4,20,Fr,6.5,0.6,4
2001,4,21,Sa,3.5,0.8,7
2001,4,22,So,8.2,0,3
2001,4,23,Mo,3.5,9.1,6
2001,4,24,Di,7.6,1.6,5
2001,4,25,Mi,8.9,24,5
2001,4,26,Do,14.2,0.9,4
2001,4,27,Fr,15.4,0,4
2001,4,28,Sa,17.4,0,2
2001,4,29,So,16.4,1.7,3
2001,4,30,Mo,16,0,1
2001,5,1,Di,13.3,5.5,4
2001,5,2,Mi,16.9,0.1,2
2001,5,3,Do,18.6,0.4,5
2001,5,4,Fr,15,16.1,7
2001,5,5,Sa,15.3,0.4,6
2001,5,6,So,14.3,0,7
2001,5,7,Mo,14.1,0,7
2001,5,8,Di,15.9,0,7
2001,5,9,Mi,18.8,2.4,3
2001,5,10,Do,20.4,0,2
2001,5,11,Fr,21.9,0,1
2001,5,12,Sa,22.3,0,0
2001,5,13,So,24.9,0,1
2001,5,14,Mo,21.8,14.9,5
2001,5,15,Di,14.4,5.4,3
2001,5,16,Mi,21,4.6,2
2001,5,17,Do,15.5,14.8,4
2001,5,18,Fr,14.3,3.2,2
2001,5,19,Sa,17.7,0,0
2001,5,20,So,19.3,0,0
2001,5,21,Mo,20,1.3,1
2001,5,22,Di,21.1,0,3
2001,5,23,Mi,22.4,0,2
2001,5,24,Do,23,0.1,2
2001,5,25,Fr,22.3,0.9,3
2001,5,26,Sa,24.5,0,1
2001,5,27,So,25.5,0,0
2001,5,28,Mo,27.8,0,0
2001,5,29,Di,27.2,0,0
2001,5,30,Mi,27.9,0,1
2001,5,31,Do,25.7,3.4,2
2001,6,1,Fr,19.9,0,2
2001,6,2,Sa,15.1,7.2,4
2001,6,3,So,12.8,4.2,4
2001,6,4,Mo,16.5,0,0
2001,6,5,Di,21.2,0.2,0
2001,6,6,Mi,17.7,7,4
2001,6,7,Do,21.8,0.1,2
2001,6,8,Fr,16.8,16.4,5
2001,6,9,Sa,15.2,28.1,7
2001,6,10,So,14.7,14.4,6
2001,6,11,Mo,17.1,0.6,2
2001,6,12,Di,18.8,0,0
2001,6,13,Mi,24.1,3.2,3
2001,6,14,Do,22.7,2.3,2
2001,6,15,Fr,21.8,7.4,2
2001,6,16,Sa,18.9,12.6,4
2001,6,17,So,14.7,5.4,6
2001,6,18,Mo,16.1,3.3,6
2001,6,19,Di,19.2,0,1
2001,6,20,Mi,20.8,0,1
2001,6,21,Do,24.9,0,0
2001,6,22,Fr,26.2,0,1
2001,6,23,Sa,23.5,0,0
2001,6,24,So,26,0,0
2001,6,25,Mo,27.2,0,0
2001,6,26,Di,27.6,0,1
2001,6,27,Mi,27.2,1,2
2001,6,28,Do,20.8,13.5,2
2001,6,29,Fr,24.7,0,1
2001,6,30,Sa,27.6,0,1
2001,7,1,So,25.5,0,1
2001,7,2,Mo,25.2,0,0
2001,7,3,Di,25.2,0,1
2001,7,4,Mi,25.3,6.9,2
2001,7,5,Do,27,0,3
2001,7,6,Fr,27.8,0,3
2001,7,7,Sa,17.1,4.4,4
2001,7,8,So,18.3,1,4
2001,7,9,Mo,25.2,0,2
2001,7,10,Di,26.7,0,3
2001,7,11,Mi,21.7,0,3
2001,7,12,Do,24,0,2
2001,7,13,Fr,23.7,0.9,2
2001,7,14,Sa,24.1,38.9,5
2001,7,15,So,14.4,33.9,5
2001,7,16,Mo,18.3,0.2,2
2001,7,17,Di,22.4,0,4
2001,7,18,Mi,19.6,17.2,3
2001,7,19,Do,21.1,3,2
2001,7,20,Fr,17.2,0.9,6
2001,7,21,Sa,20.8,0,0
2001,7,22,So,24.9,0,0
2001,7,23,Mo,27.3,0,2
2001,7,24,Di,24,0,1
2001,7,25,Mi,26,0,1
2001,7,26,Do,26.8,0,1
2001,7,27,Fr,28.2,0,2
2001,7,28,Sa,24.7,0.5,3
2001,7,29,So,26.9,0,1
2001,7,30,Mo,28.3,0,0
2001,7,31,Di,30.2,0,1
2001,8,1,Mi,29,0,0
2001,8,2,Do,27.7,0.1,2
2001,8,3,Fr,20.3,9.6,3
2001,8,4,Sa,23.1,0.1,2
2001,8,5,So,21.6,0,2
2001,8,6,Mo,18.6,1.1,6
2001,8,7,Di,25.4,0.1,2
2001,8,8,Mi,21.4,14.2,5
2001,8,9,Do,19.7,0.1,2
2001,8,10,Fr,20.7,0,2
2001,8,11,Sa,21.2,0,1
2001,8,12,So,22,0,0
2001,8,13,Mo,24.2,0,0
2001,8,14,Di,26.9,0,0
2001,8,15,Mi,29,0,1
2001,8,16,Do,25,0,4
2001,8,17,Fr,23.6,0.3,2
2001,8,18,Sa,27.3,0,3
2001,8,19,So,26.3,22.2,3
2001,8,20,Mo,22,2.2,2
2001,8,21,Di,24,0,2
2001,8,22,Mi,25.1,0,1
2001,8,23,Do,25,0.1,1
2001,8,24,Fr,26.6,0,0
2001,8,25,Sa,27.7,0,0
2001,8,26,So,28.1,0,0
2001,8,27,Mo,30.3,0,1
2001,8,28,Di,26.4,0,1
2001,8,29,Mi,25.1,7.9,3
2001,8,30,Do,19.3,3,5
2001,8,31,Fr,19.3,7.3,5
2001,9,1,Sa,13.9,5.9,5
2001,9,2,So,19.1,0,1
2001,9,3,Mo,22.7,0,2
2001,9,4,Di,16,9.1,5
2001,9,5,Mi,15.7,0.4,4
2001,9,6,Do,16.4,0.7,3
2001,9,7,Fr,19.3,0.1,3
2001,9,8,Sa,20.8,0.1,4
2001,9,9,So,15.8,2.9,4
2001,9,10,Mo,14.3,0,3
2001,9,11,Di,15.4,0,3
2001,9,12,Mi,19,0,2
2001,9,13,Do,19.2,3.1,3
2001,9,14,Fr,12.7,6.5,6
2001,9,15,Sa,16.9,0.3,3
2001,9,16,So,12.5,4.9,7
2001,9,17,Mo,10.8,3.9,5
2001,9,18,Di,13.5,0,2
2001,9,19,Mi,15.7,0.2,4
2001,9,20,Do,18.2,1.3,4
2001,9,21,Fr,20.7,0.7,3
2001,9,22,Sa,13.7,0.9,6
2001,9,23,So,12.7,28.1,7
2001,9,24,Mo,14.5,7.9,6
2001,9,25,Di,16,0.5,2
2001,9,26,Mi,17.3,0,1
2001,9,27,Do,17.3,0,0
2001,9,28,Fr,18.4,0.3,1
2001,9,29,Sa,13.8,22.9,6
2001,9,30,So,19.6,0.1,4
2001,10,1,Mo,24.1,0,3
2001,10,2,Di,24.9,0,0
2001,10,3,Mi,25.2,19.6,3
2001,10,4,Do,18.1,1.4,2
2001,10,5,Fr,16,3,3
2001,10,6,Sa,19.5,1.5,5
2001,10,7,So,18.8,15,4
2001,10,8,Mo,20.2,9.5,3
2001,10,9,Di,15.2,3.1,3
2001,10,10,Mi,18.9,0,1
2001,10,11,Do,17.7,0.3,1
2001,10,12,Fr,15.5,0.4,3
2001,10,13,Sa,18,0.6,3
2001,10,14,So,18.2,0.1,3
2001,10,15,Mo,21.8,0,2
2001,10,16,Di,20.6,0,1
2001,10,17,Mi,17.6,0,2
2001,10,18,Do,16.1,1.8,6
2001,10,19,Fr,16.8,0.2,3
2001,10,20,Sa,16.3,1.1,3
2001,10,21,So,16.3,11.2,3
2001,10,22,Mo,17.1,0.2,2
2001,10,23,Di,14.3,3.9,5
2001,10,24,Mi,16.7,2,4
2001,10,25,Do,15.7,0.4,3
2001,10,26,Fr,14.1,0,4
2001,10,27,Sa,18.1,0,2
2001,10,28,So,17.3,0,3
2001,10,29,Mo,17.1,0,0
2001,10,30,Di,17.1,0,0
2001,10,31,Mi,19.5,5.1,2
2001,11,1,Do,11.7,0,1
2001,11,2,Fr,9.7,0,2
2001,11,3,Sa,9.6,0,2
2001,11,4,So,7.7,0.8,4
2001,11,5,Mo,8.9,0.2,7
2001,11,6,Di,11.6,0,3
2001,11,7,Mi,10.1,4.2,7
2001,11,8,Do,10.5,12.4,6
2001,11,9,Fr,5.2,0.2,5
2001,11,10,Sa,3.4,0,6
2001,11,11,So,2.8,0,6
2001,11,12,Mo,4.2,0,5
2001,11,13,Di,5.6,0.7,4
2001,11,14,Mi,4.2,0,2
2001,11,15,Do,2.8,0,6
2001,11,16,Fr,2.3,0,8
2001,11,17,Sa,2.1,0,8
2001,11,18,So,3.9,0,8
2001,11,19,Mo,3.2,0,8
2001,11,20,Di,3.6,0,8
2001,11,21,Mi,4.5,0,5
2001,11,22,Do,2.6,2.6,4
2001,11,23,Fr,4.7,1.2,4
2001,11,24,Sa,4,0,3
2001,11,25,So,7.6,0,2
2001,11,26,Mo,8.2,0.1,6
2001,11,27,Di,7,2.3,6
2001,11,28,Mi,4.7,0.5,5
2001,11,29,Do,5.6,1.4,6
2001,11,30,Fr,7.9,8,6
2001,12,1,Sa,10.1,0,6
2001,12,2,So,10,0,8
2001,12,3,Mo,10.7,0,4
2001,12,4,Di,10.1,0.1,3
2001,12,5,Mi,10.8,1.2,4
2001,12,6,Do,11.4,1.7,3
2001,12,7,Fr,6.7,0,3
2001,12,8,Sa,4.4,0,7
2001,12,9,So,2.1,0,8
2001,12,10,Mo,2.5,0,8
2001,12,11,Di,2.2,0,6
2001,12,12,Mi,2.9,0,8
2001,12,13,Do,4.7,0,4
2001,12,14,Fr,-5.7,0,3
2001,12,15,Sa,-5.8,0,7
2001,12,16,So,-2.7,0,6
2001,12,17,Mo,-1,0,4
2001,12,18,Di,-1.1,0,7
2001,12,19,Mi,-0.9,0,7
2001,12,20,Do,1,0,4
2001,12,21,Fr,0.6,0,4
2001,12,22,Sa,0.7,0.3,6
2001,12,23,So,0.2,0,2
2001,12,24,Mo,-3.2,0,4
2001,12,25,Di,1,0,6
2001,12,26,Mi,1.5,2.8,5
2001,12,27,Do,-0.4,2.3,5
2001,12,28,Fr,4.7,6.1,6
2001,12,29,Sa,7.6,19.2,6
